target_id	length	eff_length	est_counts	tpm
ECB_02790	720	552.59	6	8.36271
ECB_02791	1053	885.59	3	2.60908
ECB_02792	276	116.855	2	13.182
ECB_02793	1080	912.59	3	2.53189
ECB_02794	1257	1089.59	90	63.6177
ECB_02795	2136	1968.59	4	1.56496
ECB_02796	708	540.59	5	7.12362
ECB_02797	885	717.59	13	13.9529
ECB_02798	903	735.59	31	32.4582
ECB_02800	2847	2679.59	8	2.29943
ECB_02801	2517	2349.59	10	3.27798
ECB_02802	456	289.121	3	7.99172
ECB_02803	819	651.59	0	0
ECB_02804	912	744.59	0	0
ECB_02805	447	280.15	0	0
ECB_02806	222	73.8924	0	0
ECB_02807	1062	894.59	0	0
ECB_02808	375	209.418	1	3.67778
ECB_02809	489	321.847	1	2.39304
ECB_02810	198	57.4165	4	53.6565
ECB_02811	570	402.633	1	1.91289
ECB_02812	294	133.043	18	104.202
ECB_02813	156	33.403	0	0
ECB_02814	1020	852.59	5	4.51678
ECB_02815	1137	969.59	7	5.56043
ECB_02816	1677	1509.59	3	1.5306
ECB_02817	741	573.59	0	0
ECB_02818	2028	1860.59	4	1.6558
ECB_02819	1233	1065.59	1	0.722784
ECB_02820	933	765.59	2	2.01202
ECB_02821	1140	972.59	2	1.5838
ECB_02822	465	298.034	4	10.337
ECB_02823	504	336.781	2.66448	6.09347
ECB_02824	276	116.855	0.311111	2.05053
ECB_02825	723	555.59	2	2.77252
ECB_02826	1377	1209.59	6	3.82043
ECB_02827	660	492.59	1	1.56355
ECB_02828	777	609.59	2	2.52692
ECB_02829	537	369.711	1	2.08323
ECB_02831	936	768.59	1	1.00208
ECB_02832	564	396.673	1	1.94163
ECB_02833	372	206.648	1	3.72707
ECB_02834	564	396.673	1	1.94163
ECB_02835	456	289.121	0	0
ECB_02836	1224	1056.59	1	0.728941
ECB_02837	1494	1326.59	0	0
ECB_02838	2061	1893.59	4	1.62695
ECB_02839	831	663.59	0	0
ECB_02840	411	244.777	0	0
ECB_02841	810	642.59	0	0
ECB_02842	4554	4386.59	7	1.22905
ECB_02843	1683	1515.59	45	22.8681
ECB_02844	2172	2004.59	198	76.0744
ECB_02845	405	238.874	22	70.9338
ECB_02846	1224	1056.59	62	45.1943
ECB_02847	1053	885.59	38	33.0483
ECB_02848	1500	1332.59	76	43.9254
ECB_02849	765	597.59	12	15.466
ECB_02850	1143	975.59	3	2.36839
ECB_02851	1731	1563.59	2	0.985158
ECB_02852	915	747.59	0	0
ECB_02853	249	94.8357	1	8.12133
ECB_02854	1173	1005.59	2	1.53182
ECB_02855	1161	993.59	65	50.3854
ECB_02856	1071	903.59	5	4.26184
ECB_02857	561	393.673	1	1.95643
ECB_02858	825	657.59	2	2.34247
ECB_02859	1350	1182.59	3	1.95383
ECB_02860	759	591.59	2	2.6038
ECB_02861	714	546.59	1	1.40908
ECB_02862	693	525.59	1	1.46538
ECB_02863	1500	1332.59	2	1.15593
ECB_02864	1860	1692.59	6	2.73022
ECB_02865	867	699.59	5	5.50459
ECB_02866	249	94.8357	0	0
ECB_02867	342	177.623	0	0
ECB_02868	489	321.847	1	2.39304
ECB_02869	495	327.847	2	4.69849
ECB_02870	1704	1536.59	11	5.51358
ECB_02871	1179	1011.59	1	0.761367
ECB_02872	987	819.59	0	0
ECB_02874	288	127.772	0	0
ECB_02875	765	597.59	17	21.9101
ECB_02876	1041	873.59	35	30.8574
ECB_02877	495	327.847	4	9.39697
ECB_02878	885	717.59	10	10.733
ECB_02879	426	259.526	2	5.93538
ECB_02880	735	567.59	8	10.8556
ECB_02881	1188	1020.59	10	7.54653
ECB_02882	660	492.59	17	26.5804
ECB_02883	957	789.59	7	6.82803
ECB_02884	1164	996.59	5	3.86414
ECB_02885	828	660.59	24	27.982
ECB_02886	927	759.59	13	13.1814
ECB_02887	258	101.669	1	7.57546
ECB_02888	2220	2052.59	4	1.50092
ECB_02889	1413	1245.59	12	7.42002
ECB_02890	738	570.59	21	28.3461
ECB_02891	2259	2091.59	5	1.84116
ECB_02892	1608	1440.59	4	2.13855
ECB_02893	396	229.921	25	83.7454
ECB_02894	297	135.67	12	68.1235
ECB_02895	483	315.879	3	7.31475
ECB_02896	393	226.944	51	173.082
ECB_02897	660	492.59	4	6.25422
ECB_02898	1350	1182.59	1	0.651275
ECB_02899	333	169.114	0	0
ECB_02900	582	414.633	2	3.71506
ECB_02901	315	152.129	152	769.54
ECB_02902	1893	1725.59	7	3.12435
ECB_02903	582	414.633	0	0
ECB_02904	828	660.59	32	37.3093
ECB_02905	423	256.526	81	243.194
ECB_02906	630	462.59	3	4.99486
ECB_02907	1482	1314.59	73	42.7692
ECB_02908	261	104.129	0	0
ECB_02909	576	408.633	20	37.6961
ECB_02910	1161	993.59	14	10.8522
ECB_02911	816	648.59	7	8.3124
ECB_02912	774	606.59	31	39.3609
ECB_02913	654	486.59	19	30.0739
ECB_02914	291	130.37	8	47.2618
ECB_02915	552	384.673	0	0
ECB_02916	2469	2301.59	4	1.33854
ECB_02917	750	582.59	0	0
ECB_02918	1065	897.59	8	6.86453
ECB_02919	201	59.3883	168	2178.75
ECB_02920	630	462.59	7	11.6547
ECB_02921	1662	1494.59	1	0.51532
ECB_02922	1434	1266.59	9	5.47275
ECB_02923	2841	2673.59	8	2.30459
ECB_02924	1302	1134.59	4	2.71531
ECB_02925	621	453.59	3	5.09397
ECB_02926	1239	1071.59	4	2.87495
ECB_02927	822	654.59	5	5.88301
ECB_02928	369	203.751	0	0
ECB_02929	618	450.59	9	15.3837
ECB_02930	933	765.59	1	1.00601
ECB_02931	912	744.59	0	0
ECB_02932	606	438.59	0	0
ECB_02933	1464	1296.59	2	1.18803
ECB_02934	1014	846.59	8	7.27806
ECB_02935	216	69.4648	25	277.188
ECB_02936	1746	1578.59	39	19.028
ECB_02937	1842	1674.59	45	20.6968
ECB_02938	507	339.747	5	11.3348
ECB_02939	765	597.59	2	2.57766
ECB_02940	624	456.59	4	6.74733
ECB_02941	1521	1353.59	1	0.568999
ECB_02942	1407	1239.59	333	206.902
ECB_02943	333	169.114	3	13.6628
ECB_02944	984	816.59	6	5.65908
ECB_02945	3093	2925.59	5	1.3163
ECB_02946	450	283.15	2	5.44018
ECB_02947	1434	1266.59	3	1.82425
ECB_02948	1071	903.59	1	0.852368
ECB_02949	2352	2184.59	1	0.352557
ECB_02950	2019	1851.59	106	44.092
ECB_02951	417	250.653	22	67.6004
ECB_02952	315	152.129	0	0
ECB_02953	1137	969.59	3	2.38304
ECB_02954	504	336.781	3	6.86077
ECB_02955	693	525.59	2	2.93077
ECB_02956	1005	837.59	40	36.7813
ECB_02957	966	798.59	0	0
ECB_02958	1245	1077.59	40	28.5894
ECB_02959	552	384.673	3	6.0066
ECB_02960	1488	1320.59	4	2.33287
ECB_02961	1413	1245.59	2	1.23667
ECB_02962	1419	1251.59	15	9.23056
ECB_02963	777	609.59	21	26.5326
ECB_02964	663	495.59	19	29.5277
ECB_02965	384	218.099	5	17.6569
ECB_02966	369	203.751	59	223.023
ECB_02967	306	143.836	35	187.413
ECB_02968	405	238.874	22	70.9338
ECB_02969	300	138.458	23	127.94
ECB_02970	393	226.944	5	16.9688
ECB_02971	987	819.59	45	42.2878
ECB_02972	366	200.853	62	237.745
ECB_02973	357	192.21	2	8.01406
ECB_02974	897	729.59	1	1.05565
ECB_02975	702	534.59	1	1.44071
ECB_02976	165	38.2582	3	60.3943
ECB_02977	1311	1143.59	3	2.02046
ECB_02978	1269	1101.59	2	1.39833
ECB_02979	1365	1197.59	1	0.643118
ECB_02980	390	223.966	0	0
ECB_02981	2295	2127.59	3	1.08601
ECB_02982	1221	1053.59	1	0.731017
ECB_02983	1332	1164.59	1	0.661341
ECB_02984	990	822.59	1	0.936301
ECB_02985	939	771.59	5	4.99094
ECB_02986	219	71.704	3	32.2238
ECB_02987	540	372.711	3	6.19938
ECB_02988	1104	936.59	1	0.822336
ECB_02989	1227	1059.59	12	8.72252
ECB_02990	891	723.59	9	9.57963
ECB_02991	771	603.59	6	7.65611
ECB_02992	1335	1167.59	21	13.8525
ECB_02993	1572	1404.59	22	12.0635
ECB_02994	336	171.958	16	71.6631
ECB_02995	321	157.658	24	117.245
ECB_02996	810	642.59	9	10.7872
ECB_02997	1281	1113.59	4	2.76652
ECB_02998	474	306.973	1	2.50899
ECB_02999	780	612.59	0	0
ECB_03000	879	711.59	2	2.16471
ECB_03001	435	268.341	0	0
ECB_03002	1134	966.59	4	3.18725
ECB_03003	1155	987.59	1	0.77987
ECB_03004	861	693.59	4	4.44177
ECB_03005	477	309.973	0	0
ECB_03006	804	636.59	1	1.20987
ECB_03007	792	624.59	2	2.46623
ECB_03008	756	588.59	0	0
ECB_03009	585	417.633	5	9.22093
ECB_03010	696	528.59	1	1.45707
ECB_03011	2517	2349.59	27	8.85056
ECB_03012	1092	924.59	4	3.33204
ECB_03013	861	693.59	6	6.66265
ECB_03014	2037	1869.59	13	5.35545
ECB_03015	396	229.921	2	6.69963
ECB_03016	591	423.59	5	9.09124
ECB_03017	576	408.633	2	3.76961
ECB_03018	1041	873.59	1	0.88164
ECB_03019	636	468.59	5	8.21818
ECB_03020	519	351.747	2	4.37924
ECB_03021	444	277.205	3	8.33525
ECB_03022	303	141.128	0	0
ECB_03023	504	336.781	21	48.0254
ECB_03024	525	357.747	33	71.0456
ECB_03025	996	828.59	1	0.929521
ECB_03026	879	711.59	7	7.57647
ECB_03027	1008	840.59	6	5.49751
ECB_03028	1245	1077.59	38	27.1599
ECB_03029	1890	1722.59	13	5.81246
ECB_03030	885	717.59	167	179.242
ECB_03031	2205	2037.59	91	34.3972
ECB_03032	270	111.62	20	138.002
ECB_03033	945	777.59	5	4.95243
ECB_03034	402	235.897	12	39.1793
ECB_03035	2673	2505.59	18	5.53301
ECB_03036	1488	1320.59	11	6.4154
ECB_03037	453	286.121	7	18.8429
ECB_03038	1344	1176.59	18	11.7827
ECB_03039	1626	1458.59	5	2.64019
ECB_03040	333	169.114	34	154.846
ECB_03041	1338	1170.59	13	8.55337
ECB_03042	849	681.59	1	1.12999
ECB_03043	1935	1767.59	111	48.366
ECB_03044	630	462.59	100	166.495
ECB_03045	294	133.043	56	324.185
ECB_03046	477	309.973	3	7.45412
ECB_03047	1434	1266.59	2	1.21617
ECB_03048	1173	1005.59	5	3.82955
ECB_03049	966	798.59	1	0.964439
ECB_03050	258	101.669	17	128.783
ECB_03051	312	149.267	22	113.516
ECB_03052	972	804.59	12	11.487
ECB_03053	279	119.62	0	0
ECB_03054	1260	1092.59	1	0.704923
ECB_03055	255	99.2425	0	0
ECB_03056	294	133.043	4	23.1561
ECB_03057	636	468.59	14	23.0109
ECB_03058	552	384.673	1	2.0022
ECB_03059	783	615.59	5	6.25572
ECB_03060	810	642.59	3	3.59572
ECB_03061	978	810.59	12	11.4019
ECB_03062	987	819.59	14	13.1562
ECB_03063	567	399.673	11	21.1976
ECB_03064	576	408.633	15	28.272
ECB_03065	558	390.673	9	17.7431
ECB_03066	726	558.59	3	4.13644
ECB_03067	1434	1266.59	22	13.3778
ECB_03068	288	127.772	32	192.891
ECB_03069	492	324.847	3	7.11282
ECB_03070	855	687.59	8	8.96106
ECB_03071	273	114.17	1	6.74601
ECB_03072	633	465.59	126	208.433
ECB_03073	729	561.59	1	1.37145
ECB_03074	654	486.59	8	12.6627
ECB_03075	2337	2169.59	29	10.2948
ECB_03076	930	762.59	4	4.03987
ECB_03077	4554	4386.59	18	3.16042
ECB_03078	1419	1251.59	4	2.46148
ECB_03079	480	312.973	7	17.2262
ECB_03080	342	177.623	45	195.125
ECB_03081	465	298.034	8	20.674
ECB_03082	876	708.59	1	1.08694
ECB_03083	690	522.59	4	5.89519
ECB_03084	1491	1323.59	9	5.23706
ECB_03085	894	726.59	4	4.24003
ECB_03086	792	624.59	7	8.63181
ECB_03087	1368	1200.59	4	2.56604
ECB_03088	498	330.814	9	20.9535
ECB_03089	639	471.59	25	40.8295
ECB_03090	393	226.944	19	64.4814
ECB_03091	429	262.421	5	14.6747
ECB_03092	1128	960.59	3	2.40537
ECB_03093	399	232.897	109	360.463
ECB_03094	1368	1200.59	9	5.7736
ECB_03095	1068	900.59	13	11.1177
ECB_03096	939	771.59	96	95.826
ECB_03097	471	304.004	25	63.3374
ECB_03098	264	106.669	16	115.526
ECB_03099	273	114.17	90	607.141
ECB_03100	1968	1800.59	5	2.13872
ECB_03101	933	765.59	1	1.00601
ECB_03102	204	61.2905	4	50.265
ECB_03103	930	762.59	7	7.06978
ECB_03104	1446	1278.59	44	26.5045
ECB_03105	3801	3633.59	20	4.23929
ECB_03106	1470	1302.59	4	2.36511
ECB_03107	594	426.59	3	5.41638
ECB_03108	489	321.847	2	4.78608
ECB_03109	1104	936.59	4	3.28934
ECB_03110	1044	876.59	3	2.63587
ECB_03111	1941	1773.59	13	5.64533
ECB_03112	975	807.59	8	7.62953
ECB_03113	471	304.004	1	2.5335
ECB_03114	1350	1182.59	22	14.3281
ECB_03115	243	90.0205	1	8.55574
ECB_03116	1452	1284.59	5	2.99781
ECB_03117	882	714.59	6	6.46685
ECB_03118	966	798.59	3	2.89332
ECB_03119	297	135.67	1	5.67696
ECB_03120	885	717.59	5	5.36652
ECB_03121	180	46.5893	0	0
ECB_03122	663	495.59	0	0
ECB_03123	1158	990.59	6	4.66505
ECB_03124	3105	2937.59	9	2.35966
ECB_03125	222	73.8924	2	20.8463
ECB_03126	918	750.59	143	146.734
ECB_03127	1182	1014.59	22	16.7006
ECB_03128	1104	936.59	5	4.11168
ECB_03129	759	591.59	28	36.4532
ECB_03130	555	387.673	30	59.6012
ECB_03131	258	101.669	1	7.57546
ECB_03132	819	651.59	0	0
ECB_03133	573	405.633	2	3.79749
ECB_03134	543	375.711	58	118.898
ECB_03135	474	306.973	56	140.503
ECB_03136	1125	957.59	11	8.84732
ECB_03137	510	342.747	462	1038.17
ECB_03138	948	780.59	62	61.1741
ECB_03139	1290	1122.59	9	6.17476
ECB_03140	1377	1209.59	26	16.5552
ECB_03141	411	244.777	422	1327.83
ECB_03142	219	71.704	0	0
ECB_03143	426	259.526	4	11.8708
ECB_03144	369	203.751	5	18.9003
ECB_03145	384	218.099	2	7.06277
ECB_03146	990	822.59	21	19.6623
ECB_03147	621	453.59	17	28.8658
ECB_03148	390	223.966	6	20.6333
ECB_03149	357	192.21	19	76.1336
ECB_03150	117	15.5742	47	2324.29
ECB_03151	1332	1164.59	113	74.7316
ECB_03152	435	268.341	6	17.2212
ECB_03153	180	46.5893	1	16.5315
ECB_03154	504	336.781	5	11.4346
ECB_03155	354	189.326	2	8.13615
ECB_03156	534	366.711	11	23.103
ECB_03157	393	226.944	2	6.78752
ECB_03158	306	143.836	3	16.064
ECB_03159	540	372.711	15	30.9969
ECB_03160	315	152.129	9	45.5649
ECB_03161	372	206.648	20	74.5413
ECB_03162	255	99.2425	25	194.018
ECB_03163	192	53.8172	7	100.179
ECB_03164	411	244.777	6	18.8791
ECB_03165	702	534.59	9	12.9664
ECB_03166	333	169.114	7	31.88
ECB_03167	279	119.62	36	231.791
ECB_03168	822	654.59	6	7.05961
ECB_03169	303	141.128	1	5.45739
ECB_03170	606	438.59	2	3.51212
ECB_03171	630	462.59	2	3.32991
ECB_03172	312	149.267	4	20.6393
ECB_03173	420	253.577	0	0
ECB_03174	1470	1302.59	2	1.18255
ECB_03175	816	648.59	4	4.74994
ECB_03176	1953	1785.59	5	2.15669
ECB_03177	1482	1314.59	3	1.75764
ECB_03178	1197	1029.59	4	2.99223
ECB_03179	438	271.287	1	2.83903
ECB_03180	510	342.747	0	0
ECB_03181	378	212.185	0	0
ECB_03182	588	420.633	0	0
ECB_03183	984	816.59	0	0
ECB_03184	1164	996.59	4	3.09131
ECB_03185	462	295.034	1	2.61052
ECB_03186	678	510.59	12	18.1012
ECB_03187	477	309.973	436	1083.33
ECB_03188	195	55.5416	15	208.004
ECB_03189	2694	2526.59	18	5.48702
ECB_03190	1185	1017.59	32.2727	24.4265
ECB_03191	2115	1947.59	33	13.0501
ECB_03192	471	304.004	14	35.469
ECB_03193	375	209.418	9	33.1
ECB_03194	288	127.772	10	60.2785
ECB_03195	360	195.093	1	3.94783
ECB_03196	387	221.033	3	10.4535
ECB_03197	723	555.59	7	9.70381
ECB_03198	813	645.59	53	63.2292
ECB_03199	219	71.704	7	75.1889
ECB_03200	591	423.59	134	243.645
ECB_03201	1806	1638.59	6	2.8202
ECB_03202	555	387.673	1	1.98671
ECB_03203	1914	1746.59	6	2.64581
ECB_03204	1023	855.59	2	1.80038
ECB_03205	219	71.704	1	10.7413
ECB_03206	870	702.59	11	12.0584
ECB_03207	405	238.874	19	61.261
ECB_03208	633	465.59	98	162.114
ECB_03209	2103	1935.59	4	1.59164
ECB_03210	1221	1053.59	11	8.04118
ECB_03211	564	396.673	3	5.82489
ECB_03212	603	435.59	26	45.9721
ECB_03213	168	39.9384	35	674.958
ECB_03214	573	405.633	9	17.0887
ECB_03215	1182	1014.59	15	11.3867
ECB_03216	2544	2376.59	2	0.648149
ECB_03217	327	163.366	0	0
ECB_03218	807	639.59	0	0
ECB_03219	1374	1206.59	5	3.1916
ECB_03220	168	39.9384	5	96.4225
ECB_03221	1338	1170.59	3	1.97386
ECB_03222	1023	855.59	4	3.60075
ECB_03223	831	663.59	0	0
ECB_03224	786	618.59	2	2.49015
ECB_03225	732	564.59	7	9.54912
ECB_03227	504	336.781	0.00168583	0.00385536
ECB_03228	276	116.855	1.55556	10.2526
ECB_03229	1305	1137.59	3	2.03111
ECB_03230	354	189.326	1	4.06808
ECB_03231	879	711.59	1	1.08235
ECB_03232	1227	1059.59	0	0
ECB_03233	1164	996.59	0	0
ECB_03234	363	197.993	1	3.88999
ECB_03235	906	738.59	1	1.04279
ECB_03236	1005	837.59	7	6.43673
ECB_03237	759	591.59	4	5.2076
ECB_03238	678	510.59	1	1.50843
ECB_03239	837	669.59	5	5.75122
ECB_03240	1287	1119.59	21	14.4464
ECB_03241	1089	921.59	4	3.34288
ECB_03242	522	354.747	11	23.8821
ECB_03243	1239	1071.59	2	1.43747
ECB_03244	405	238.874	0	0
ECB_03245	441	274.205	1	2.80881
ECB_03246	540	372.711	0	0
ECB_03247	780	612.59	2	2.51454
ECB_03248	2553	2385.59	6	1.93711
ECB_03249	561	393.673	14	27.39
ECB_03250	2136	1968.59	20	7.82481
ECB_03251	669	501.59	8	12.284
ECB_03252	402	235.897	2	6.52989
ECB_03253	879	711.59	3	3.24706
ECB_03254	1725	1557.59	11	5.43924
ECB_03255	1623	1455.59	181	95.772
ECB_03256	1353	1185.59	11	7.1459
ECB_03257	720	552.59	42	58.539
ECB_03258	477	309.973	5	12.4235
ECB_03259	2319	2151.59	1	0.357964
ECB_03260	228	78.575	0	0
ECB_03261	2322	2154.59	2	0.714931
ECB_03262	237	85.1981	4	36.16
ECB_03263	879	711.59	1	1.08235
ECB_03264	771	603.59	2	2.55204
ECB_03265	684	516.59	4	5.96366
ECB_03266	576	408.633	30	56.5441
ECB_03267	1317	1149.59	20	13.3994
ECB_03268	2085	1917.59	36	14.4592
ECB_03269	2394	2226.59	44	15.2199
ECB_03270	2706	2538.59	620	188.104
ECB_03271	1017	849.59	4	3.62618
ECB_03272	1227	1059.59	3	2.18063
ECB_03273	1599	1431.59	8	4.30398
ECB_03274	759	591.59	3	3.9057
ECB_03275	831	663.59	6	6.96386
ECB_03276	327	163.366	3	14.1436
ECB_03277	1506	1338.59	97	55.8114
ECB_03279	993	825.59	4	3.73159
ECB_03280	2448	2280.59	111	37.4865
ECB_03281	1434	1266.59	16	9.72933
ECB_03282	1317	1149.59	20	13.3994
ECB_03283	1974	1806.59	44	18.7582
ECB_03284	2187	2019.59	26	9.91537
ECB_03285	1104	936.59	12	9.86803
ECB_03286	594	426.59	0	0
ECB_03287	1341	1173.59	4	2.62508
ECB_03288	528	360.711	7	14.9464
ECB_03289	996	828.59	30	27.8856
ECB_03290	696	528.59	10	14.5707
ECB_03291	1038	870.59	19	16.8089
ECB_03292	489	321.847	1	2.39304
ECB_03293	1179	1011.59	2	1.52273
ECB_03294	492	324.847	2	4.74188
ECB_03295	285	125.008	0	0
ECB_03296	1743	1575.59	5	2.44414
ECB_03297	441	274.205	168	471.881
ECB_03298	744	576.59	14	18.7008
ECB_03299	1071	903.59	7	5.96658
ECB_03300	846	678.59	6	6.80993
ECB_03301	888	720.59	16	17.1014
ECB_03302	1317	1149.59	247	165.483
ECB_03303	714	546.59	4	5.63634
ECB_03304	768	600.59	1	1.28239
ECB_03305	1278	1110.59	3	2.08049
ECB_03306	927	759.59	6	6.08374
ECB_03307	1110	942.59	6	4.90261
ECB_03308	384	218.099	1	3.53138
ECB_03309	1104	936.59	8	6.57869
ECB_03310	855	687.59	32	35.8442
ECB_03311	1059	891.59	10	8.63841
ECB_03312	669	501.59	4	6.142
ECB_03313	1497	1329.59	8	4.63416
ECB_03314	597	429.59	5	8.96426
ECB_03315	270	111.62	0	0
ECB_03316	360	195.093	2	7.89566
ECB_03317	627	459.59	36	60.3296
ECB_03318	2199	2031.59	20	7.58216
ECB_03319	246	92.403	5	41.6757
ECB_03320	666	498.59	3	4.63422
ECB_03321	558	390.673	37	72.9437
ECB_03322	1218	1050.59	3	2.19931
ECB_03323	1050	882.59	12	10.4718
ECB_03324	588	420.633	4	7.32413
ECB_03325	1575	1407.59	2	1.09434
ECB_03326	945	777.59	0	0
ECB_03327	834	666.59	0	0
ECB_03328	765	597.59	2	2.57766
ECB_03329	807	639.59	1	1.2042
ECB_03330	402	235.897	4	13.0598
ECB_03331	4236	4068.59	6.95325	1.31626
ECB_03332	384	218.099	0	0
ECB_03334	1137	969.59	4.6995	3.73304
ECB_03335	1125	957.59	1	0.804302
ECB_03336	2736	2568.59	4	1.1994
ECB_03337	1068	900.59	5	4.27604
ECB_03338	1623	1455.59	15	7.9369
ECB_03339	1608	1440.59	8	4.27709
ECB_03340	1053	885.59	7	6.08785
ECB_03341	1203	1035.59	5	3.71861
ECB_03342	1500	1332.59	37	21.3847
ECB_03343	336	171.958	257	1151.09
ECB_03344	435	268.341	156	447.751
ECB_03345	1470	1302.59	33	19.5121
ECB_03346	753	585.59	6	7.89144
ECB_03347	2043	1875.59	64	26.2809
ECB_03348	843	675.59	1	1.14003
ECB_03349	1353	1185.59	6	3.89776
ECB_03350	354	189.326	2	8.13615
ECB_03351	1290	1122.59	4	2.74434
ECB_03352	426	259.526	3	8.90307
ECB_03353	1224	1056.59	1	0.728941
ECB_03354	567	399.673	38	73.2282
ECB_03355	531	363.711	3	6.35278
ECB_03356	648	480.59	0	0
ECB_03357	327	163.366	1	4.71452
ECB_03358	333	169.114	1	4.55428
ECB_03359	573	405.633	4	7.59497
ECB_03360	528	360.711	45	96.0843
ECB_03361	1158	990.59	4	3.11003
ECB_03362	3114	2946.59	4	1.04554
ECB_03363	729	561.59	8	10.9716
ECB_03364	825	657.59	89	104.24
ECB_03365	1401	1233.59	1.5	0.936525
ECB_03366	1398	1230.59	5	3.12936
ECB_03367	1650	1482.59	13	6.75338
ECB_03368	603	435.59	1	1.76816
ECB_03369	972	804.59	0	0
ECB_03370	1014	846.59	46	41.8488
ECB_03371	1323	1155.59	7	4.66545
ECB_03372	2076	1908.59	20	8.07079
ECB_03373	768	600.59	0	0
ECB_03374	930	762.59	1	1.00997
ECB_03375	1497	1329.59	2	1.15854
ECB_03376	1287	1119.59	10	6.87923
ECB_03377	1950	1782.59	8	3.45651
ECB_03378	3474	3306.59	28	6.52194
ECB_03379	1107	939.59	12	9.83652
ECB_03380	2340	2172.59	54	19.1432
ECB_03381	2619	2451.59	55	17.2788
ECB_03383	189	52.1068	50	739.051
ECB_03384	1572	1404.59	88	48.2538
ECB_03385	189	52.1068	7	103.467
ECB_03386	1680	1512.59	6	3.05512
ECB_03387	108	13.1578	13	760.952
ECB_03388	108	13.1578	21	1229.23
ECB_03389	108	13.1578	7	409.743
ECB_03390	1272	1104.59	6	4.18359
ECB_03391	1005	837.59	5	4.59766
ECB_03392	984	816.59	7	6.60226
ECB_03393	903	735.59	11	11.5174
ECB_03394	1020	852.59	12	10.8403
ECB_03395	1608	1440.59	363	194.073
ECB_03396	1692	1524.59	11	5.55698
ECB_03397	1209	1041.59	7	5.17607
ECB_03398	699	531.59	80	115.908
ECB_03399	564	396.673	3	5.82489
ECB_03400	441	274.205	1	2.80881
ECB_03401	2280	2112.59	3	1.09372
ECB_03402	660	492.59	4	6.25422
ECB_03403	975	807.59	1	0.953691
ECB_03404	711	543.59	79	111.932
ECB_03405	291	130.37	58	342.648
ECB_03406	213	67.3778	49	560.116
ECB_03407	153	31.7637	2	48.4951
ECB_03408	522	354.747	1.4	3.03955
ECB_03409	852	684.59	12	13.5005
ECB_03410	2070	1902.59	9	3.64331
ECB_03411	912	744.59	5	5.17192
ECB_03412	300	138.458	19	105.69
ECB_03413	996	828.59	10	9.29521
ECB_03414	438	271.287	16	45.4244
ECB_03415	342	177.623	5	21.6805
ECB_03416	1455	1287.59	5	2.99083
ECB_03417	1323	1155.59	21	13.9963
ECB_03418	993	825.59	1	0.932898
ECB_03420	1182	1014.59	4	3.03646
ECB_03421	1179	1011.59	15	11.4205
ECB_03422	825	657.59	92	107.753
ECB_03423	2031	1863.59	49	20.2509
ECB_03424	1254	1086.59	2	1.41763
ECB_03425	474	306.973	2	5.01798
ECB_03426	849	681.59	4	4.51997
ECB_03427	999	831.59	0	0
ECB_03428	468	301.034	0	0
ECB_03429	474	306.973	0	0
ECB_03430	1278	1110.59	2	1.387
ECB_03431	987	819.59	1	0.939728
ECB_03432	1497	1329.59	4	2.31708
ECB_03433	663	495.59	2	3.10818
ECB_03434	861	693.59	1	1.11044
ECB_03435	696	528.59	1	1.45707
ECB_03436	816	648.59	13	15.4373
ECB_03437	1401	1233.59	2	1.2487
ECB_03438	1980	1812.59	1	0.424912
ECB_03439	741	573.59	2	2.68551
ECB_03440	975	807.59	4	3.81477
ECB_03441	1137	969.59	2	1.5887
ECB_03442	324	160.464	1	4.79978
ECB_03443	1539	1371.59	28	15.7229
ECB_03444	1152	984.59	4	3.12898
ECB_03445	1845	1677.59	1	0.459106
ECB_03446	1392	1224.59	2	1.25788
ECB_03447	609	441.59	5	8.72066
ECB_03448	4134	3966.59	14.5553	2.8262
ECB_03449	843	675.59	7	7.9802
ECB_03450	945	777.59	0	0
ECB_03451	462	295.034	2	5.22104
ECB_03452	1137	969.59	9	7.14913
ECB_03453	363	197.993	12	46.6798
ECB_03454	1914	1746.59	147	64.8224
ECB_03455	1149	981.59	44	34.524
ECB_03456	588	420.633	34	62.2551
ECB_03457	210	65.3156	28	330.172
ECB_03458	363	197.993	3	11.67
ECB_03459	684	516.59	1	1.49091
ECB_03460	4851	4683.59	35	5.75557
ECB_03461	1656	1488.59	6	3.10438
ECB_03462	777	609.59	6	7.58075
ECB_03463	1191	1023.59	5	3.76221
ECB_03464	474	306.973	0	0
ECB_03465	822	654.59	7	8.23621
ECB_03466	1020	852.59	9	8.1302
ECB_03467	468	301.034	40	102.34
ECB_03468	252	97.0698	8	63.4753
ECB_03469	432	265.395	7	20.3144
ECB_03470	1545	1377.59	5	2.79543
ECB_03471	1260	1092.59	3	2.11477
ECB_03472	960	792.59	0	0
ECB_03473	1035	867.59	3	2.66321
ECB_03474	1026	858.59	38	34.0876
ECB_03475	1197	1029.59	39	29.1742
ECB_03476	933	765.59	19	19.1142
ECB_03477	1047	879.59	9	7.88063
ECB_03478	981	813.59	7	6.62661
ECB_03479	1254	1086.59	17	12.0499
ECB_03480	984	816.59	6	5.65908
ECB_03481	1026	858.59	7	6.2793
ECB_03482	549	381.711	3	6.05321
ECB_03484	504	336.781	2.66448	6.09347
ECB_03485	276	116.855	0.311111	2.05053
